season,game_id,team_id,opponent_id,round,venue,result,GF,GA,xG,xGA,Poss,captain_id,Formation,Opp Formation
2425,1668,9617,18708,15,Away,D,1,1,1.8,0.2,66,16,4-3-3,4-2-3-1
2425,1671,9617,5794,16,Home,D,0,0,1.2,0.1,76,16,4-3-3,4-3-3
2425,1681,9617,19467,17,Away,W,5,1,2.5,1.6,58,16,4-3-3,3-4-3
2425,1698,9617,9653,18,Home,W,1,0,1.8,0.2,68,16,4-3-3,5-4-1
2425,1709,9617,19571,19,Away,W,3,1,1.9,0.3,50,16,4-3-3,4-3-1-2
2425,1713,9617,19453,20,Away,D,1,1,0.9,1.5,55,115,4-3-3,4-2-3-1
2425,1726,9617,18741,21,Home,W,2,1,1.4,0.8,53,16,4-3-3,4-3-3
2425,1732,9617,18711,22,Home,D,2,2,1.3,1.0,66,16,4-3-3,4-2-3-1
2425,1744,9617,19500,23,Away,W,1,0,1.0,0.7,49,10,4-3-3,3-4-3
2425,1757,9617,50602,24,Home,W,5,1,1.0,0.8,46,16,4-3-3,4-2-3-1
2425,1762,9617,19481,25,Away,W,2,0,1.4,0.2,60,16,4-3-3,4-2-3-1
2425,1775,9617,18747,26,Home,L,0,1,1.2,1.1,68,16,4-3-3,5-3-2
2425,1786,9617,19490,27,Away,D,0,0,1.0,0.4,64,16,4-3-3,4-2-3-1
2425,1798,9617,18656,28,Away,D,1,1,1.6,1.5,68,16,4-3-3,3-4-3
2425,1808,9617,9616,29,Home,W,1,0,0.7,0.4,42,16,4-3-3,4-2-3-1
2425,1811,9617,18708,30,Home,W,2,1,2.2,1.0,51,16,4-3-3,3-4-3
2425,1820,9617,5794,31,Away,D,1,1,1.8,1.1,69,115,4-3-3,4-2-3-1
2425,1834,9617,19571,32,Home,D,1,1,1.0,0.2,63,115,4-3-3,4-4-2
2425,1846,9617,9653,33,Away,W,4,0,2.4,0.2,75,16,4-3-3,4-4-1-1
2425,1852,9617,19467,34,Home,D,2,2,1.2,1.7,67,16,4-3-3,3-4-3
2425,1865,9617,19568,35,Home,L,1,2,1.4,0.9,51,16,4-3-3,4-2-3-1
2425,1876,9617,1130849,36,Away,D,2,2,2.6,2.4,55,16,4-3-3,4-2-3-1
2425,1885,9617,18716,37,Home,W,1,0,0.6,1.5,51,16,4-3-3,3-4-3
2425,1896,9617,18732,38,Away,W,2,1,2.3,0.6,62,482,4-2-3-1,5-4-1
2425,1523,18711,18747,01,Away,W,2,1,2.0,2.3,48,40,4-2-3-1,4-1-4-1
2425,1536,18711,9617,02,Home,L,0,2,1.2,0.9,40,40,4-4-2,4-3-3
2425,1543,18711,19481,03,Away,W,2,1,1.4,0.4,43,40,4-4-2,4-2-3-1
2425,1555,18711,5794,04,Home,W,3,2,2.1,0.9,72,40,4-2-3-1,4-2-3-1
2425,1563,18711,19500,05,Home,W,3,1,1.7,0.5,53,40,4-2-3-1,4-1-4-1
2425,1579,18711,9653,06,Away,D,2,2,0.8,1.2,56,35,4-2-3-1,4-2-3-1
2425,1588,18711,18656,07,Home,D,0,0,0.5,0.6,53,35,4-2-3-1,4-2-3-1
2425,1591,18711,18708,08,Away,W,3,1,1.6,1.8,48,35,4-2-3-1,4-2-3-1
2425,1604,18711,19568,09,Home,D,1,1,1.8,0.3,57,40,4-4-1-1,4-2-3-1
2425,1618,18711,18741,10,Away,L,1,4,1.8,2.4,49,40,4-2-3-1,4-3-3
2425,1623,18711,1130849,11,Away,L,0,2,1.2,2.0,38,35,4-2-3-1,4-2-3-1
2425,1636,18711,19467,12,Home,D,2,2,3.0,1.3,69,40,4-2-3-1,3-4-3
2425,1648,18711,9616,13,Away,L,0,3,1.2,1.6,36,40,4-2-3-1,4-2-3-1
2425,1653,18711,19571,14,Home,W,3,1,2.4,0.9,49,40,4-2-3-1,4-3-3
2425,1663,18711,18732,15,Home,W,1,0,2.3,0.3,47,40,4-2-3-1,5-3-2
2425,1670,18711,19490,16,Away,L,1,2,0.4,1.7,50,40,4-2-3-1,4-2-3-1
2425,1682,18711,50602,17,Home,W,2,1,1.6,1.0,44,40,4-2-3-1,4-2-3-1
2425,1696,18711,18716,18,Away,L,0,3,0.3,2.7,38,40,4-2-3-1,4-3-3
2425,1706,18711,19453,19,Home,D,2,2,1.8,1.1,59,40,4-2-3-1,4-2-3-1
2425,1712,18711,19481,20,Home,W,2,1,1.4,0.4,60,40,4-2-3-1,4-2-3-1
2425,1727,18711,5794,21,Away,W,1,0,1.2,1.1,50,35,4-2-3-1,4-2-3-1
2425,1732,18711,9617,22,Away,D,2,2,1.0,1.3,34,35,4-2-3-1,4-3-3
2425,1749,18711,18747,23,Home,D,1,1,0.9,1.3,46,35,4-2-3-1,3-4-3
2425,1753,18711,19500,24,Away,L,0,2,0.4,1.6,68,40,4-2-3-1,3-4-3
2425,1766,18711,9653,25,Home,D,1,1,2.4,0.4,75,40,4-2-3-1,4-2-3-1
2425,1771,18711,1130849,29,Home,D,2,2,0.6,2.5,52,40,4-2-3-1,4-2-3-1
2425,1779,18711,9616,26,Home,W,2,1,2.3,2.3,52,40,4-2-3-1,4-2-3-1
2425,1784,18711,19467,27,Away,L,1,4,0.4,4.3,64,40,3-4-3,3-4-3
2425,1796,18711,19571,28,Away,W,1,0,1.3,0.8,41,40,4-2-3-1,4-2-3-1
2425,1817,18711,19453,30,Away,W,3,0,1.2,0.9,44,40,4-2-3-1,4-2-3-1
2425,1821,18711,19490,31,Home,W,2,1,3.0,1.5,52,35,4-2-3-1,3-4-1-2
2425,1832,18711,18732,32,Away,W,3,0,3.0,0.3,60,35,4-2-3-1,3-4-3
2425,1841,18711,18716,33,Home,W,4,1,2.2,1.0,48,40,4-2-3-1,4-3-3
2425,1851,18711,50602,34,Away,L,1,2,1.8,1.3,39,35,4-2-3-1,4-1-4-1
2425,1864,18711,18708,35,Home,W,1,0,1.0,0.9,52,40,4-2-3-1,4-2-3-1
2425,1871,18711,19568,36,Away,W,1,0,1.0,0.8,34,35,4-2-3-1,4-2-3-1
2425,1882,18711,18741,37,Home,W,2,0,1.4,0.5,67,40,4-2-3-1,4-2-3-1
2425,1900,18711,18656,38,Away,L,0,2,0.4,2.9,33,40,4-2-3-1,3-4-3
2425,1526,19568,19490,01,Away,D,1,1,1.2,1.3,47,747,4-2-3-1,4-2-3-1
2425,1539,19568,18716,02,Home,D,1,1,2.2,1.6,39,747,4-2-3-1,4-3-3
2425,1547,19568,5794,03,Away,W,3,2,2.4,1.8,53,741,4-2-3-1,4-2-3-1
2425,1551,19568,9616,04,Home,L,0,1,1.7,0.8,34,723,4-2-3-1,4-2-3-1
2425,1566,19568,1130849,05,Away,L,0,3,1.1,2.0,42,741,4-2-3-1,4-2-3-1
2425,1580,19568,18732,06,Home,W,3,1,1.3,0.6,40,723,4-2-3-1,4-2-3-1
2425,1586,19568,19481,07,Away,L,0,1,2.1,0.8,55,723,4-2-3-1,4-2-3-1
2425,1593,19568,9617,08,Home,W,2,0,1.8,0.7,49,741,4-2-3-1,4-2-3-1
2425,1604,19568,18711,09,Away,D,1,1,0.3,1.8,43,741,4-2-3-1,4-4-1-1
2425,1614,19568,50602,10,Home,W,2,1,2.0,1.6,36,723,4-2-3-1,4-1-4-1
2425,1621,19568,19571,11,Away,L,2,3,2.6,1.5,49,723,4-2-3-1,4-3-3
2425,1631,19568,19453,12,Home,L,1,2,1.6,0.9,55,723,4-2-3-1,4-2-3-1
2425,1644,19568,19500,13,Away,W,4,2,3.3,0.5,40,723,4-2-3-1,4-2-3-1
2425,1660,19568,18741,14,Home,W,1,0,3.5,0.9,35,723,4-2-3-1,4-3-3
2425,1666,19568,9653,15,Away,W,2,1,3.2,1.3,56,723,4-2-3-1,4-2-3-1
2425,1679,19568,18747,16,Home,D,1,1,1.9,2.1,52,723,4-2-3-1,4-1-4-1
2425,1685,19568,18656,17,Away,W,3,0,1.6,2.2,40,723,4-2-3-1,3-4-3
2425,1690,19568,19467,18,Home,D,0,0,1.4,0.4,52,741,4-2-3-1,3-4-3
2425,1704,19568,18708,19,Away,D,2,2,2.0,1.1,48,741,4-2-3-1,4-5-1
2425,1716,19568,5794,20,Home,W,1,0,1.8,0.7,58,741,4-2-3-1,4-2-3-1
2425,1721,19568,9616,21,Away,D,2,2,1.2,2.5,43,741,4-2-3-1,4-2-3-1
2425,1733,19568,18716,22,Away,W,4,1,2.0,0.8,44,741,4-2-3-1,4-3-3
2425,1741,19568,19490,23,Home,W,5,0,1.7,1.0,50,741,4-2-3-1,4-2-3-1
2425,1754,19568,1130849,24,Home,L,0,2,1.6,2.5,49,741,4-2-3-1,4-2-3-1
2425,1767,19568,18732,25,Away,W,3,1,1.2,0.8,56,741,4-2-3-1,3-4-1-2
2425,1778,19568,19500,26,Home,L,0,1,0.9,2.0,46,741,4-2-3-1,3-4-3
2425,1783,19568,19453,27,Away,L,1,2,1.5,2.4,56,741,4-2-3-1,4-2-3-1
2425,1800,19568,18741,28,Away,D,2,2,2.2,1.5,39,741,4-2-3-1,4-3-3
2425,1806,19568,19571,29,Home,L,1,2,1.6,0.8,58,741,4-2-3-1,4-2-3-1
2425,1813,19568,9653,30,Home,L,1,2,1.8,1.2,63,723,4-2-3-1,4-2-3-1
2425,1823,19568,18747,31,Away,D,2,2,2.1,0.7,44,723,4-2-3-1,4-2-3-1
2425,1839,19568,18708,32,Home,W,1,0,1.4,1.0,41,723,4-2-3-1,4-2-3-1
2425,1843,19568,19467,33,Away,D,0,0,0.7,0.4,71,723,4-2-3-1,3-4-3
2425,1858,19568,18656,34,Home,D,1,1,0.5,2.3,39,723,4-2-3-1,3-4-3
2425,1865,19568,9617,35,Away,W,2,1,0.9,1.4,49,741,4-2-3-1,4-3-3
2425,1871,19568,18711,36,Home,L,0,1,0.8,1.0,66,723,4-2-3-1,4-2-3-1
2425,1890,19568,50602,37,Away,L,1,3,1.1,1.5,43,741,4-2-3-1,4-2-3-1
2425,1899,19568,19481,38,Home,W,2,0,1.6,0.3,63,723,4-2-3-1,4-2-3-1
2425,1529,19571,19467,01,Home,W,2,1,1.6,1.2,46,539,4-3-3,3-4-3
2425,1540,19571,1130849,02,Away,L,0,2,0.5,2.5,38,539,4-4-2,4-2-3-1
2425,1545,19571,18732,03,Home,W,3,1,2.8,1.5,37,539,4-3-3,3-5-2
2425,1554,19571,50602,04,Away,L,1,2,1.0,2.1,46,539,5-3-2,4-2-3-1
2425,1567,19571,18741,05,Away,L,1,3,0.8,3.5,52,562,5-3-2,4-3-3
2425,1572,19571,18747,06,Home,D,1,1,0.4,1.0,57,562,4-4-2,4-1-4-1
2425,1585,19571,19500,07,Home,W,5,3,4.2,1.0,44,539,4-2-3-1,4-1-4-1
2425,1592,19571,18656,08,Away,L,1,2,0.9,1.3,50,539,4-2-3-1,4-2-3-1
2425,1603,19571,9653,09,Home,W,4,3,4.0,1.3,65,539,4-2-3-1,4-2-3-1
2425,1620,19571,18708,10,Away,L,1,2,0.6,1.3,32,539,4-2-3-1,4-2-3-1
2425,1621,19571,19568,11,Home,W,3,2,1.5,2.6,51,539,4-3-3,4-2-3-1
2425,1633,19571,5794,12,Away,D,0,0,1.1,1.2,41,539,4-3-3,4-2-3-1
2425,1645,19571,19481,13,Home,W,4,1,2.4,1.1,60,539,4-2-3-1,3-4-3
2425,1653,19571,18711,14,Away,L,1,3,0.9,2.4,51,562,4-3-3,4-2-3-1
2425,1662,19571,18716,15,Home,W,4,2,1.2,1.5,43,539,3-4-3,4-3-3
2425,1677,19571,9616,16,Away,L,1,2,1.6,2.2,38,539,3-5-2,4-2-3-1
2425,1684,19571,19490,17,Home,L,0,2,0.7,0.9,64,539,4-3-3,3-4-3
2425,1699,19571,19453,18,Away,D,0,0,1.1,1.3,43,539,4-2-3-1,4-2-3-1
2425,1709,19571,9617,19,Home,L,1,3,0.3,1.9,50,539,4-3-1-2,4-3-3
2425,1714,19571,18732,20,Away,W,5,0,4.4,0.3,50,539,4-3-3,3-4-3
2425,1723,19571,50602,21,Home,D,2,2,2.5,2.2,45,539,4-3-3,4-2-3-1
2425,1731,19571,1130849,22,Home,L,0,2,0.7,3.4,40,539,4-2-3-1,4-2-3-1
2425,1746,19571,19467,23,Away,W,2,1,1.3,1.1,53,539,4-2-3-1,3-4-3
2425,1756,19571,18741,24,Home,L,0,2,2.1,0.8,54,539,4-2-3-1,4-2-3-1
2425,1765,19571,18747,25,Away,W,1,0,1.6,0.8,42,539,4-2-3-1,4-2-3-1
2425,1772,19571,19481,26,Away,W,4,0,1.5,0.5,52,539,4-2-3-1,4-2-3-1
2425,1787,19571,5794,27,Home,D,1,1,1.4,1.5,52,562,4-2-3-1,4-2-3-1
2425,1796,19571,18711,28,Home,L,0,1,0.8,1.3,59,539,4-2-3-1,4-2-3-1
2425,1806,19571,19568,29,Away,W,2,1,0.8,1.6,42,539,4-2-3-1,4-2-3-1
2425,1814,19571,18716,30,Away,L,1,2,1.5,1.3,51,539,4-2-3-1,4-3-3
2425,1825,19571,9616,31,Home,D,0,0,1.1,1.2,42,539,4-2-3-1,4-2-3-1
2425,1834,19571,9617,32,Away,D,1,1,0.2,1.0,37,539,4-4-2,4-3-3
2425,1844,19571,19453,33,Home,W,4,2,2.1,1.4,47,539,4-2-3-1,4-2-3-1
2425,1860,19571,19490,34,Away,W,2,0,1.3,0.9,45,539,4-2-3-1,4-2-3-1
2425,1866,19571,18656,35,Home,W,4,3,2.8,1.5,47,539,4-2-3-1,3-4-3
2425,1875,19571,9653,36,Away,W,1,0,1.4,0.9,51,539,4-2-3-1,4-2-3-1
2425,1886,19571,18708,37,Home,L,2,3,2.5,1.0,51,539,4-2-3-1,4-2-3-1
2425,1895,19571,19500,38,Away,D,1,1,1.4,1.0,51,539,4-2-3-1,3-4-3
2425,1522,19453,5794,01,Away,W,3,0,1.4,0.5,60,69,4-2-3-1,4-2-3-1
2425,1534,19453,18656,02,Home,W,2,1,2.1,1.4,48,69,4-2-3-1,4-2-3-1
2425,1541,19453,9617,03,Away,D,1,1,1.7,2.1,64,69,4-2-3-1,4-3-3
2425,1557,19453,9653,04,Home,D,0,0,1.6,0.3,68,69,4-4-2,4-2-3-1
2425,1570,19453,19490,05,Home,D,2,2,1.0,1.4,70,69,4-2-3-1,4-2-3-1
2425,1571,19453,9616,06,Away,L,2,4,1.1,4.2,59,69,4-3-3,4-2-3-1
2425,1590,19453,18741,07,Home,W,3,2,1.8,1.3,41,69,4-2-3-1,4-3-3
2425,1597,19453,18716,08,Away,W,1,0,1.1,2.0,40,69,4-4-2,4-3-3
2425,1606,19453,19500,09,Home,D,2,2,1.3,1.3,51,62,4-4-2,3-4-3
2425,1611,19453,1130849,10,Away,L,1,2,1.0,1.6,51,62,4-4-2,4-2-3-1
2425,1626,19453,50602,11,Home,W,2,1,2.3,2.1,40,62,4-4-2,4-1-4-1
2425,1631,19453,19568,12,Away,W,2,1,0.9,1.6,45,62,4-2-3-1,4-2-3-1
2425,1641,19453,18732,13,Home,D,1,1,1.7,1.0,53,62,4-4-2,5-4-1
2425,1659,19453,18708,14,Away,L,1,3,1.4,1.1,57,69,3-4-3,4-2-3-1
2425,1665,19453,19481,15,Away,D,2,2,1.5,1.3,44,69,4-2-3-1,4-2-3-1
2425,1678,19453,19467,16,Home,L,1,3,1.0,2.2,64,69,4-2-3-1,3-4-3
2425,1680,19453,18747,17,Away,D,1,1,0.9,1.2,53,69,4-2-3-1,4-1-4-1
2425,1699,19453,19571,18,Home,D,0,0,1.3,1.1,57,69,4-2-3-1,4-2-3-1
2425,1706,19453,18711,19,Away,D,2,2,1.1,1.8,41,69,4-2-3-1,4-2-3-1
2425,1713,19453,9617,20,Home,D,1,1,1.5,0.9,45,689,4-2-3-1,4-3-3
2425,1728,19453,9653,21,Away,W,2,0,1.0,0.3,53,55,4-1-4-1,4-2-3-1
2425,1737,19453,18656,22,Away,W,3,1,1.9,1.5,49,69,4-4-2,3-4-3
2425,1745,19453,5794,23,Home,L,0,1,0.7,0.8,69,69,4-2-3-1,4-2-3-1
2425,1750,19453,19490,24,Away,L,0,7,0.9,3.3,62,69,4-1-4-1,3-5-2
2425,1761,19453,9616,25,Home,W,3,0,1.4,0.5,31,62,5-4-1,4-2-3-1
2425,1776,19453,18732,26,Away,W,4,0,3.9,0.1,50,55,4-2-3-1,3-4-3
2425,1783,19453,19568,27,Home,W,2,1,2.4,1.5,44,55,4-2-3-1,4-2-3-1
2425,1797,19453,18708,28,Home,W,2,1,1.5,0.9,53,55,4-2-3-1,3-4-3
2425,1804,19453,50602,29,Away,D,2,2,2.0,1.7,40,55,4-2-3-1,4-2-3-1
2425,1817,19453,18711,30,Home,L,0,3,0.9,1.2,56,69,4-2-3-1,4-2-3-1
2425,1824,19453,19467,31,Away,L,1,2,1.0,0.6,62,69,4-2-3-1,3-4-3
2425,1831,19453,19481,32,Home,D,2,2,3.8,1.5,59,69,4-1-4-1,4-2-3-1
2425,1844,19453,19571,33,Away,L,2,4,1.4,2.1,53,69,4-2-3-1,4-2-3-1
2425,1855,19453,18747,34,Home,W,3,2,1.3,1.3,53,69,4-2-3-1,3-5-2
2425,1867,19453,18716,35,Home,D,1,1,0.7,1.7,45,69,4-2-3-1,4-3-3
2425,1873,19453,19500,36,Away,W,2,0,1.6,0.9,44,62,4-2-3-1,3-4-3
2425,1888,19453,1130849,37,Home,W,3,2,2.2,2.2,49,62,4-2-3-1,4-2-3-1
2425,1891,19453,18741,38,Away,W,4,1,2.2,2.0,66,55,4-4-2,4-3-3
2425,1528,9616,50602,01,Home,L,0,2,1.0,0.8,48,772,4-2-3-1,3-2-4-1
2425,1538,9616,19500,02,Away,W,6,2,1.6,1.9,60,772,4-2-3-1,4-2-3-1
2425,1550,9616,19467,03,Home,D,1,1,2.4,0.5,62,772,4-2-3-1,3-4-3
2425,1551,9616,19568,04,Away,W,1,0,0.8,1.7,66,571,4-2-3-1,4-2-3-1
2425,1564,9616,18747,05,Away,W,3,0,2.2,0.9,47,772,4-2-3-1,3-4-3
2425,1571,9616,19453,06,Home,W,4,2,4.2,1.1,41,772,4-2-3-1,4-3-3
2425,1589,9616,19490,07,Home,D,1,1,2.3,0.9,65,772,4-2-3-1,4-2-3-1
2425,1598,9616,1130849,08,Away,L,1,2,1.0,1.9,57,124,4-2-3-1,4-2-3-1
2425,1610,9616,18716,09,Home,W,2,1,1.6,1.8,50,124,4-2-3-1,4-3-3
2425,1619,9616,18656,10,Away,D,1,1,1.1,2.0,54,124,4-2-3-1,4-2-3-1
2425,1629,9616,9617,11,Home,D,1,1,1.5,1.5,49,571,4-2-3-1,4-3-3
2425,1634,9616,19481,12,Away,W,2,1,2.7,1.1,63,772,4-2-3-1,4-4-1-1
2425,1648,9616,18711,13,Home,W,3,0,1.6,1.2,64,772,4-2-3-1,4-2-3-1
2425,1655,9616,18732,14,Away,W,5,1,5.2,1.6,55,772,4-2-3-1,5-3-2
2425,1667,9616,18741,15,Away,W,4,3,2.8,2.8,61,772,4-2-3-1,4-3-3
2425,1677,9616,19571,16,Home,W,2,1,2.2,1.6,62,772,4-2-3-1,3-5-2
2425,1689,9616,5794,17,Away,D,0,0,1.2,1.0,75,772,4-2-3-1,4-3-3
2425,1695,9616,18708,18,Home,L,1,2,1.1,1.8,47,772,4-2-3-1,4-5-1
2425,1707,9616,9653,19,Away,L,0,2,2.0,1.6,76,772,4-2-3-1,5-4-1
2425,1715,9616,19467,20,Away,D,1,1,1.2,1.1,61,772,4-2-3-1,3-4-3
2425,1721,9616,19568,21,Home,D,2,2,2.5,1.2,57,772,4-2-3-1,4-2-3-1
2425,1739,9616,19500,22,Home,W,3,1,3.1,0.8,63,124,4-2-3-1,3-4-3
2425,1742,9616,50602,23,Away,L,1,3,1.8,2.2,44,124,4-2-3-1,4-3-3
2425,1759,9616,18747,24,Home,W,2,1,1.6,1.2,68,124,4-2-3-1,3-4-3
2425,1761,9616,19453,25,Away,L,0,3,0.5,1.4,69,772,4-2-3-1,5-4-1
2425,1779,9616,18711,26,Away,L,1,2,2.3,2.3,48,124,4-2-3-1,4-2-3-1
2425,1782,9616,18732,27,Home,W,4,0,2.4,0.7,60,772,4-2-3-1,5-4-1
2425,1799,9616,19481,28,Home,W,1,0,1.7,0.1,56,772,4-2-3-1,3-4-3
2425,1808,9616,9617,29,Away,L,0,1,0.4,0.7,58,124,4-2-3-1,4-3-3
2425,1819,9616,18741,30,Home,W,1,0,1.0,0.9,51,772,4-2-3-1,4-3-3
2425,1825,9616,19571,31,Away,D,0,0,1.2,1.1,58,124,4-2-3-1,4-2-3-1
2425,1836,9616,9653,32,Home,D,2,2,2.2,1.1,73,772,4-2-3-1,4-2-3-1
2425,1848,9616,18708,33,Away,W,2,1,0.9,0.3,59,124,4-2-3-1,4-2-3-1
2425,1854,9616,5794,34,Home,W,1,0,0.8,0.4,55,772,4-2-3-1,4-2-3-1
2425,1868,9616,1130849,35,Home,W,3,1,3.1,1.0,36,772,4-2-3-1,4-2-3-1
2425,1878,9616,18716,36,Away,L,0,2,0.7,1.6,55,772,4-2-3-1,3-4-3
2425,1881,9616,18656,37,Home,W,1,0,0.8,0.3,47,124,4-2-3-1,3-4-3
2425,1894,9616,19490,38,Away,W,1,0,1.1,1.2,48,124,4-2-3-1,4-3-1-2
2425,1529,19467,19571,01,Away,L,1,2,1.2,1.6,54,586,3-4-3,4-3-3
2425,1533,19467,18747,02,Home,L,0,2,1.3,1.4,58,586,3-4-3,4-1-4-1
2425,1550,19467,9616,03,Away,D,1,1,0.5,2.4,38,586,3-4-3,4-2-3-1
2425,1558,19467,19481,04,Home,D,2,2,2.5,1.2,66,586,3-4-3,4-2-3-1
2425,1562,19467,18656,05,Home,D,0,0,1.0,1.6,33,586,3-4-3,4-2-3-1
2425,1576,19467,5794,06,Away,L,1,2,0.9,0.9,59,586,3-4-3,4-2-3-1
2425,1587,19467,1130849,07,Home,L,0,1,0.6,1.4,32,586,3-4-3,4-2-3-1
2425,1600,19467,19490,08,Away,L,0,1,1.0,1.7,49,586,3-1-4-2,4-2-3-1
2425,1609,19467,18741,09,Home,W,1,0,0.8,0.7,34,586,3-4-3,4-3-3
2425,1612,19467,19500,10,Away,D,2,2,2.4,1.5,43,586,3-4-3,3-4-3
2425,1624,19467,18708,11,Home,L,0,2,1.5,1.8,36,586,3-4-3,4-2-3-1
2425,1636,19467,18711,12,Away,D,2,2,1.3,3.0,31,586,3-4-3,4-2-3-1
2425,1643,19467,18716,13,Home,D,1,1,1.7,0.0,49,586,3-4-3,4-3-3
2425,1651,19467,9653,14,Away,W,1,0,1.6,0.5,46,586,3-4-3,4-2-3-1
2425,1661,19467,50602,15,Home,D,2,2,1.3,1.4,32,586,3-4-3,4-2-3-1
2425,1678,19467,19453,16,Away,W,3,1,2.2,1.0,36,586,3-4-3,4-2-3-1
2425,1681,19467,9617,17,Home,L,1,5,1.6,2.5,42,586,3-4-3,4-3-3
2425,1690,19467,19568,18,Away,D,0,0,0.4,1.4,48,586,3-4-3,4-2-3-1
2425,1700,19467,18732,19,Home,W,2,1,2.0,0.9,47,590,3-4-3,3-4-3
2425,1715,19467,9616,20,Home,D,1,1,1.1,1.2,39,586,3-4-3,4-2-3-1
2425,1725,19467,19481,21,Away,W,2,0,1.8,1.7,43,586,3-4-3,4-2-3-1
2425,1730,19467,18747,22,Away,W,2,0,1.3,0.3,47,586,3-4-3,3-4-3
2425,1746,19467,19571,23,Home,L,1,2,1.1,1.3,47,586,3-4-3,4-2-3-1
2425,1758,19467,18656,24,Away,W,2,0,2.6,1.1,34,586,3-4-3,3-4-3
2425,1764,19467,5794,25,Home,L,1,2,1.6,0.9,58,586,3-4-3,4-2-3-1
2425,1774,19467,18708,26,Away,W,2,0,1.3,0.2,38,586,3-4-3,4-2-3-1
2425,1784,19467,18711,27,Home,W,4,1,4.3,0.4,36,586,3-4-3,3-4-3
2425,1793,19467,9653,28,Home,W,1,0,3.2,1.5,55,586,3-4-3,4-2-3-1
2425,1818,19467,18732,30,Away,D,1,1,0.7,0.7,57,586,3-4-3,3-4-3
2425,1824,19467,19453,31,Home,W,2,1,0.6,1.0,38,586,3-4-3,4-2-3-1
2425,1833,19467,50602,32,Away,L,2,5,1.8,3.7,33,322,3-4-3,4-2-3-1
2425,1840,19467,18716,29,Away,L,0,5,2.0,1.5,41,586,3-4-3,4-3-3
2425,1843,19467,19568,33,Home,D,0,0,0.4,0.7,29,586,3-4-3,4-2-3-1
2425,1852,19467,9617,34,Away,D,2,2,1.7,1.2,33,586,3-4-3,4-3-3
2425,1870,19467,19490,35,Home,D,1,1,2.3,0.7,50,586,3-4-3,4-2-3-1
2425,1879,19467,18741,36,Away,W,2,0,3.3,0.7,52,586,3-4-3,4-3-3
2425,1889,19467,19500,37,Home,W,4,2,1.7,1.4,31,142,3-4-3,3-4-3
2425,1892,19467,1130849,38,Away,D,1,1,1.8,2.1,31,322,3-4-3,4-2-3-1
2425,1522,5794,19453,01,Home,L,0,3,0.5,1.4,40,89,4-2-3-1,4-2-3-1
2425,1537,5794,18741,02,Away,L,0,4,1.0,2.4,30,89,4-2-3-1,4-3-3
2425,1547,5794,19568,03,Home,L,2,3,1.8,2.4,47,179,4-2-3-1,4-2-3-1
2425,1555,5794,18711,04,Away,L,2,3,0.9,2.1,28,89,4-2-3-1,4-2-3-1
2425,1565,5794,19481,05,Away,D,1,1,1.1,0.7,42,89,4-2-3-1,4-2-3-1
2425,1576,5794,19467,06,Home,W,2,1,0.9,0.9,41,89,4-2-3-1,3-4-3
2425,1582,5794,18716,07,Home,D,0,0,0.7,2.1,33,89,4-2-3-1,4-3-3
2425,1596,5794,9653,08,Away,W,2,0,1.7,1.3,45,89,4-2-3-1,4-2-3-1
2425,1605,5794,18708,09,Home,D,1,1,0.8,1.2,40,89,4-2-3-1,4-2-3-1
2425,1615,5794,18732,10,Away,L,0,1,1.6,0.7,35,89,4-2-3-1,5-4-1
2425,1625,5794,18747,11,Away,D,0,0,1.1,0.8,51,89,4-2-3-1,4-1-4-1
2425,1633,5794,19571,12,Home,D,0,0,1.2,1.1,59,89,4-2-3-1,4-3-3
2425,1649,5794,18656,13,Away,L,0,4,0.6,1.1,40,89,4-2-3-1,3-4-3
2425,1658,5794,19500,14,Home,W,4,0,1.0,0.8,44,89,4-2-3-1,3-4-3
2425,1671,5794,9617,16,Away,D,0,0,0.1,1.2,24,89,4-3-3,4-3-3
2425,1689,5794,9616,17,Home,D,0,0,1.0,1.2,25,89,4-3-3,4-2-3-1
2425,1697,5794,50602,18,Away,D,1,1,0.7,2.1,34,179,4-3-3,4-1-4-1
2425,1705,5794,19490,19,Home,L,0,2,0.9,1.5,64,89,4-3-3,4-2-3-1
2425,1716,5794,19568,20,Away,L,0,1,0.7,1.8,42,89,4-2-3-1,4-2-3-1
2425,1727,5794,18711,21,Home,L,0,1,1.1,1.2,50,89,4-2-3-1,4-2-3-1
2425,1735,5794,18741,22,Home,W,3,2,1.8,1.1,36,89,4-2-3-1,3-4-3
2425,1745,5794,19453,23,Away,W,1,0,0.8,0.7,31,89,4-2-3-1,4-2-3-1
2425,1755,5794,19481,24,Home,W,4,0,2.5,0.3,48,89,4-2-3-1,4-2-3-1
2425,1760,5794,1130849,15,Home,D,2,2,1.0,0.6,37,89,4-2-3-1,4-2-3-1
2425,1764,5794,19467,25,Away,W,2,1,0.9,1.6,42,89,4-2-3-1,3-4-3
2425,1777,5794,18656,26,Home,D,2,2,1.6,0.4,38,89,4-2-3-1,3-4-3
2425,1787,5794,19571,27,Away,D,1,1,1.5,1.4,48,89,4-2-3-1,4-2-3-1
2425,1794,5794,19500,28,Away,D,1,1,1.2,0.8,34,89,4-2-3-1,3-4-3
2425,1803,5794,18747,29,Home,D,1,1,1.0,0.8,54,89,4-2-3-1,3-5-2
